area_type_code,area_code,area_text,display_level,selectable,sort_sequence,unique_code,employment_code,unemployment_code
I,PT0458150021000,"Queen Creek town, Pinal County part, AZ",0,T,256,04581,ENU0458110010,LAUST045810000000003
I,PT0566080007000,"Springdale city, Benton County part, AR",0,T,377,05660,ENU0566010010,LAUST056600000000003
I,PT0566080143000,"Springdale city, Washington County part, AR",0,T,378,05660,ENU0566010010,LAUST056600000000003
I,PT0803455001000,"Arvada city, Adams County part, CO",0,T,886,08034,ENU0803410010,LAUST080340000000003
I,PT0803455059000,"Arvada city, Jefferson County part, CO",0,T,887,08034,ENU0803410010,LAUST080340000000003
I,PT0804000001000,"Aurora city, Adams County part, CO",0,T,888,08040,ENU0804010010,LAUST080400000000003
I,PT0804000005000,"Aurora city, Arapahoe County part, CO",0,T,889,08040,ENU0804010010,LAUST080400000000003
I,PT0804000035000,"Aurora city, Douglas County part, CO",0,T,890,08040,ENU0804010010,LAUST080400000000003
I,PT0808675001000,"Brighton city, Adams County part, CO",0,T,891,08086,ENU0808610010,LAUST080860000000003
I,PT0808675123000,"Brighton city, Weld County part, CO",0,T,892,08086,ENU0808610010,LAUST080860000000003
I,PT0824950013000,"Erie town, Boulder County part, CO",0,T,893,08249,ENU0824910010,LAUST082490000000003
I,PT0824950123000,"Erie town, Weld County part, CO",0,T,894,08249,ENU0824910010,LAUST082490000000003
I,PT0845255005000,"Littleton city, Arapahoe County part, CO",0,T,895,08452,ENU0845210010,LAUST084520000000003
I,PT0845255035000,"Littleton city, Douglas County part, CO",0,T,896,08452,ENU0845210010,LAUST084520000000003
I,PT0845255059000,"Littleton city, Jefferson County part, CO",0,T,897,08452,ENU0845210010,LAUST084520000000003
I,PT0845970013000,"Longmont city, Boulder County part, CO",0,T,898,08459,ENU0845910010,LAUST084590000000003
I,PT0845970123000,"Longmont city, Weld County part, CO",0,T,899,08459,ENU0845910010,LAUST084590000000003
I,PT0854330001000,"Northglenn city, Adams County part, CO",0,T,900,08543,ENU0854310010,LAUST085430000000003
I,PT0854330123000,"Northglenn city, Weld County part, CO",0,T,901,08543,ENU0854310010,LAUST085430000000003
I,PT0883835001000,"Westminster city, Adams County part, CO",0,T,902,08838,ENU0883810010,LAUST088380000000003
I,PT0883835059000,"Westminster city, Jefferson County part, CO",0,T,903,08838,ENU0883810010,LAUST088380000000003
I,PT0885485069000,"Windsor town, Larimer County part, CO",0,T,904,08854,ENU0885410010,LAUST088540000000003
I,PT0885485123000,"Windsor town, Weld County part, CO",0,T,905,08854,ENU0885410010,LAUST088540000000003
I,PT1304000089000,"Atlanta city, DeKalb County part, GA",0,T,1576,13040,ENU1304010010,LAUST130400000000003
I,PT1304000121000,"Atlanta city, Fulton County part, GA",0,T,1577,13040,ENU1304010010,LAUST130400000000003
I,PT1380508153000,"Warner Robins city, Houston County part, GA",0,T,1578,13805,ENU1380510010,LAUST138050000000003
I,PT1380508225000,"Warner Robins city, Peach County part, GA",0,T,1579,13805,ENU1380510010,LAUST138050000000003
I,PT1664090005000,"Pocatello city, Bannock County part, ID",0,T,1669,16640,ENU1664010010,LAUST166400000000003
I,PT1664090077000,"Pocatello city, Power County part, ID",0,T,1670,16640,ENU1664010010,LAUST166400000000003
I,PT1700685089000,"Algonquin village, Kane County part, IL",0,T,1920,17006,ENU1700610010,LAUST170060000000003
I,PT1700685111000,"Algonquin village, McHenry County part, IL",0,T,1921,17006,ENU1700610010,LAUST170060000000003
I,PT1703012043000,"Aurora city, DuPage County part, IL",0,T,1922,17030,ENU1703010010,LAUST170300000000003
I,PT1703012089000,"Aurora city, Kane County part, IL",0,T,1923,17030,ENU1703010010,LAUST170300000000003
I,PT1703012093000,"Aurora city, Kendall County part, IL",0,T,1924,17030,ENU1703010010,LAUST170300000000003
I,PT1703012197000,"Aurora city, Will County part, IL",0,T,1925,17030,ENU1703010010,LAUST170300000000003
I,PT1704013031000,"Bartlett village, Cook County part, IL",0,T,1926,17040,ENU1704010010,LAUST170400000000003
I,PT1704013043000,"Bartlett village, DuPage County part, IL",0,T,1927,17040,ENU1704010010,LAUST170400000000003
I,PT1707133043000,"Bolingbrook village, DuPage County part, IL",0,T,1928,17071,ENU1707110010,LAUST170710000000003
I,PT1707133197000,"Bolingbrook village, Will County part, IL",0,T,1929,17071,ENU1707110010,LAUST170710000000003
I,PT1709447031000,"Buffalo Grove village, Cook County part, IL",0,T,1930,17094,ENU1709410010,LAUST170940000000003
I,PT1709447097000,"Buffalo Grove village, Lake County part, IL",0,T,1931,17094,ENU1709410010,LAUST170940000000003
I,PT1715599119000,"Collinsville city, Madison County part, IL",0,T,1932,17155,ENU1715510010,LAUST171550000000003
I,PT1715599163000,"Collinsville city, St. Clair County part, IL",0,T,1933,17155,ENU1715510010,LAUST171550000000003
I,PT1723074031000,"Elgin city, Cook County part, IL",0,T,1934,17230,ENU1723010010,LAUST172300000000003
I,PT1723074089000,"Elgin city, Kane County part, IL",0,T,1935,17230,ENU1723010010,LAUST172300000000003
I,PT1732746031000,"Hanover Park village, Cook County part, IL",0,T,1936,17327,ENU1732710010,LAUST173270000000003
I,PT1732746043000,"Hanover Park village, DuPage County part, IL",0,T,1937,17327,ENU1732710010,LAUST173270000000003
I,PT1736750089000,"Huntley village, Kane County part, IL",0,T,1938,17367,ENU1736710010,LAUST173670000000003
I,PT1736750111000,"Huntley village, McHenry County part, IL",0,T,1939,17367,ENU1736710010,LAUST173670000000003
I,PT1738570093000,"Joliet city, Kendall County part, IL",0,T,1940,17385,ENU1738510010,LAUST173850000000003
I,PT1738570197000,"Joliet city, Will County part, IL",0,T,1941,17385,ENU1738510010,LAUST173850000000003
I,PT1751622043000,"Naperville city, DuPage County part, IL",0,T,1942,17516,ENU1751610010,LAUST175160000000003
I,PT1751622197000,"Naperville city, Will County part, IL",0,T,1943,17516,ENU1751610010,LAUST175160000000003
I,PT1757732031000,"Park Forest village, Cook County part, IL",0,T,1944,17577,ENU1757710010,LAUST175770000000003
I,PT1757732197000,"Park Forest village, Will County part, IL",0,T,1945,17577,ENU1757710010,LAUST175770000000003
I,PT1760287093000,"Plainfield village, Kendall County part, IL",0,T,1946,17602,ENU1760210010,LAUST176020000000003
I,PT1760287197000,"Plainfield village, Will County part, IL",0,T,1947,17602,ENU1760210010,LAUST176020000000003
I,PT1766703043000,"St. Charles city, DuPage County part, IL",0,T,1948,17667,ENU1766710010,LAUST176670000000003
I,PT1766703089000,"St. Charles city, Kane County part, IL",0,T,1949,17667,ENU1766710010,LAUST176670000000003
I,PT1775484031000,"Tinley Park village, Cook County part, IL",0,T,1950,17754,ENU1775410010,LAUST177540000000003
I,PT1775484197000,"Tinley Park village, Will County part, IL",0,T,1951,17754,ENU1775410010,LAUST177540000000003
I,PT1921000153000,"Des Moines city, Polk County part, IA",0,T,2293,19210,ENU1921010010,LAUST192100000000003
I,PT1921000181000,"Des Moines city, Warren County part, IA",0,T,2294,19210,ENU1921010010,LAUST192100000000003
I,PT1979950049000,"Urbandale city, Dallas County part, IA",0,T,2295,19799,ENU1979910010,LAUST197990000000003
I,PT1979950153000,"Urbandale city, Polk County part, IA",0,T,2296,19799,ENU1979910010,LAUST197990000000003
I,PT1983910049000,"West Des Moines city, Dallas County part, IA",0,T,2297,19839,ENU1983910010,LAUST198390000000003
I,PT1983910153000,"West Des Moines city, Polk County part, IA",0,T,2298,19839,ENU1983910010,LAUST198390000000003
I,PT2044250149000,"Manhattan city, Pottawatomie County part, KS",0,T,2450,20442,ENU2044210010,LAUST204420000000003
I,PT2044250161000,"Manhattan city, Riley County part, KS",0,T,2451,20442,ENU2044210010,LAUST204420000000003
I,PT2270000015000,"Shreveport city, Bossier Parish part, LA",0,T,2727,22700,ENU2270010010,LAUST227000000000003
I,PT2270000017000,"Shreveport city, Caddo Parish part, LA",0,T,2728,22700,ENU2270010010,LAUST227000000000003
I,PT2624120037000,"East Lansing city, Clinton County part, MI",0,T,3959,26241,ENU2624110010,LAUST262410000000003
I,PT2624120065000,"East Lansing city, Ingham County part, MI",0,T,3960,26241,ENU2624110010,LAUST262410000000003
I,PT2638640005000,"Holland city, Allegan County part, MI",0,T,3961,26386,ENU2638610010,LAUST263860000000003
I,PT2638640139000,"Holland city, Ottawa County part, MI",0,T,3962,26386,ENU2638610010,LAUST263860000000003
I,PT2646000045000,"Lansing city, Eaton County part, MI",0,T,3963,26460,ENU2646010010,LAUST264600000000003
I,PT2646000065000,"Lansing city, Ingham County part, MI",0,T,3964,26460,ENU2646010010,LAUST264600000000003
I,PT2653780017000,"Midland city, Bay County part, MI",0,T,3965,26537,ENU2653710010,LAUST265370000000003
I,PT2653780111000,"Midland city, Midland County part, MI",0,T,3966,26537,ENU2653710010,LAUST265370000000003
I,PT2739878013000,"Mankato city, Blue Earth County part, MN",0,T,4131,27398,ENU2739810010,LAUST273980000000003
I,PT2739878103000,"Mankato city, Nicollet County part, MN",0,T,4132,27398,ENU2739810010,LAUST273980000000003
I,PT2756896009000,"St. Cloud city, Benton County part, MN",0,T,4133,27568,ENU2756810010,LAUST275680000000003
I,PT2756896141000,"St. Cloud city, Sherburne County part, MN",0,T,4134,27568,ENU2756810010,LAUST275680000000003
I,PT2756896145000,"St. Cloud city, Stearns County part, MN",0,T,4135,27568,ENU2756810010,LAUST275680000000003
I,PT2769970123000,"White Bear Lake city, Ramsey County part, MN",0,T,4136,27699,ENU2769910010,LAUST276990000000003
I,PT2769970163000,"White Bear Lake city, Washington County part, MN",0,T,4137,27699,ENU2769910010,LAUST276990000000003
I,PT2831020035000,"Hattiesburg city, Forrest County part, MS",0,T,4272,28310,ENU2831010010,LAUST283100000000003
I,PT2831020073000,"Hattiesburg city, Lamar County part, MS",0,T,4273,28310,ENU2831010010,LAUST283100000000003
I,PT2836000049000,"Jackson city, Hinds County part, MS",0,T,4274,28360,ENU2836010010,LAUST283600000000003
I,PT2836000089000,"Jackson city, Madison County part, MS",0,T,4275,28360,ENU2836010010,LAUST283600000000003
I,PT2836000121000,"Jackson city, Rankin County part, MS",0,T,4276,28360,ENU2836010010,LAUST283600000000003
I,PT2937000027000,"Jefferson City city, Callaway County part, MO",0,T,4454,29370,ENU2937010010,LAUST293700000000003
I,PT2937000051000,"Jefferson City city, Cole County part, MO",0,T,4455,29370,ENU2937010010,LAUST293700000000003
I,PT2937592097000,"Joplin city, Jasper County part, MO",0,T,4456,29375,ENU2937510010,LAUST293750000000003
I,PT2937592145000,"Joplin city, Newton County part, MO",0,T,4457,29375,ENU2937510010,LAUST293750000000003
I,PT2938000037000,"Kansas City city, Cass County part, MO",0,T,4458,29380,ENU2938010010,LAUST293800000000003
I,PT2938000047000,"Kansas City city, Clay County part, MO",0,T,4459,29380,ENU2938010010,LAUST293800000000003
I,PT2938000095000,"Kansas City city, Jackson County part, MO",0,T,4460,29380,ENU2938010010,LAUST293800000000003
I,PT2938000165000,"Kansas City city, Platte County part, MO",0,T,4461,29380,ENU2938010010,LAUST293800000000003
I,PT2941348037000,"Lee's Summit city, Cass County part, MO",0,T,4462,29413,ENU2941310010,LAUST294130000000003
I,PT2941348095000,"Lee's Summit city, Jackson County part, MO",0,T,4463,29413,ENU2941310010,LAUST294130000000003
I,PT3709060001000,"Burlington city, Alamance County part, NC",0,T,5589,37090,ENU3709010010,LAUST370900000000003
I,PT3709060081000,"Burlington city, Guilford County part, NC",0,T,5590,37090,ENU3709010010,LAUST370900000000003
I,PT3710740037000,"Cary town, Chatham County part, NC",0,T,5591,37107,ENU3710710010,LAUST371070000000003
I,PT3710740183000,"Cary town, Wake County part, NC",0,T,5592,37107,ENU3710710010,LAUST371070000000003
I,PT3711800063000,"Chapel Hill town, Durham County part, NC",0,T,5593,37118,ENU3711810010,LAUST371180000000003
I,PT3711800135000,"Chapel Hill town, Orange County part, NC",0,T,5594,37118,ENU3711810010,LAUST371180000000003
I,PT3719000063000,"Durham city, Durham County part, NC",0,T,5595,37190,ENU3719010010,LAUST371900000000003
I,PT3719000135000,"Durham city, Orange County part, NC",0,T,5596,37190,ENU3719010010,LAUST371900000000003
I,PT3731060023000,"Hickory city, Burke County part, NC",0,T,5597,37310,ENU3731010010,LAUST373100000000003
I,PT3731060027000,"Hickory city, Caldwell County part, NC",0,T,5598,37310,ENU3731010010,LAUST373100000000003
I,PT3731060035000,"Hickory city, Catawba County part, NC",0,T,5599,37310,ENU3731010010,LAUST373100000000003
I,PT3731400057000,"High Point city, Davidson County part, NC",0,T,5600,37314,ENU3731410010,LAUST373140000000003
I,PT3731400081000,"High Point city, Guilford County part, NC",0,T,5601,37314,ENU3731410010,LAUST373140000000003
I,PT3731400151000,"High Point city, Randolph County part, NC",0,T,5602,37314,ENU3731410010,LAUST373140000000003
I,PT3735200025000,"Kannapolis city, Cabarrus County part, NC",0,T,5603,37352,ENU3735210010,LAUST373520000000003
I,PT3735200159000,"Kannapolis city, Rowan County part, NC",0,T,5604,37352,ENU3735210010,LAUST373520000000003
I,PT3735600067000,"Kernersville town, Forsyth County part, NC",0,T,5605,37356,ENU3735610010,LAUST373560000000003
I,PT3735600081000,"Kernersville town, Guilford County part, NC",0,T,5606,37356,ENU3735610010,LAUST373560000000003
I,PT3755000063000,"Raleigh city, Durham County part, NC",0,T,5607,37550,ENU3755010010,LAUST375500000000003
I,PT3755000183000,"Raleigh city, Wake County part, NC",0,T,5608,37550,ENU3755010010,LAUST375500000000003
I,PT3757500065000,"Rocky Mount city, Edgecombe County part, NC",0,T,5609,37575,ENU3757510010,LAUST375750000000003
I,PT3757500127000,"Rocky Mount city, Nash County part, NC",0,T,5610,37575,ENU3757510010,LAUST375750000000003
I,PT3767420057000,"Thomasville city, Davidson County part, NC",0,T,5611,37674,ENU3767410010,LAUST376740000000003
I,PT3767420151000,"Thomasville city, Randolph County part, NC",0,T,5612,37674,ENU3767410010,LAUST376740000000003
I,PT3770540069000,"Wake Forest town, Franklin County part, NC",0,T,5613,37705,ENU3770510010,LAUST377050000000003
I,PT3770540183000,"Wake Forest town, Wake County part, NC",0,T,5614,37705,ENU3770510010,LAUST377050000000003
I,PT3918000041000,"Columbus city, Delaware County part, OH",0,T,5904,39180,ENU3918010010,LAUST391800000000003
I,PT3918000045000,"Columbus city, Fairfield County part, OH",0,T,5905,39180,ENU3918010010,LAUST391800000000003
I,PT3918000049000,"Columbus city, Franklin County part, OH",0,T,5906,39180,ENU3918010010,LAUST391800000000003
I,PT3922694041000,"Dublin city, Delaware County part, OH",0,T,5907,39226,ENU3922610010,LAUST392260000000003
I,PT3922694049000,"Dublin city, Franklin County part, OH",0,T,5908,39226,ENU3922610010,LAUST392260000000003
I,PT3922694159000,"Dublin city, Union County part, OH",0,T,5909,39226,ENU3922610010,LAUST392260000000003
I,PT3936610109000,"Huber Heights city, Miami County part, OH",0,T,5910,39366,ENU3936610010,LAUST393660000000003
I,PT3936610113000,"Huber Heights city, Montgomery County part, OH",0,T,5911,39366,ENU3936610010,LAUST393660000000003
I,PT3940040057000,"Kettering city, Greene County part, OH",0,T,5912,39400,ENU3940010010,LAUST394000000000003
I,PT3940040113000,"Kettering city, Montgomery County part, OH",0,T,5913,39400,ENU3940010010,LAUST394000000000003
I,PT3949840017000,"Middletown city, Butler County part, OH",0,T,5914,39498,ENU3949810010,LAUST394980000000003
I,PT3949840165000,"Middletown city, Warren County part, OH",0,T,5915,39498,ENU3949810010,LAUST394980000000003
I,PT3966390045000,"Reynoldsburg city, Fairfield County part, OH",0,T,5916,39663,ENU3966310010,LAUST396630000000003
I,PT3966390049000,"Reynoldsburg city, Franklin County part, OH",0,T,5917,39663,ENU3966310010,LAUST396630000000003
I,PT3966390089000,"Reynoldsburg city, Licking County part, OH",0,T,5918,39663,ENU3966310010,LAUST396630000000003
I,PT3983342041000,"Westerville city, Delaware County part, OH",0,T,5919,39833,ENU3983310010,LAUST398330000000003
I,PT3983342049000,"Westerville city, Franklin County part, OH",0,T,5920,39833,ENU3983310010,LAUST398330000000003
I,PT4006400143000,"Bixby city, Tulsa County part, OK",0,T,6049,40064,ENU4006410010,LAUST400640000000003
I,PT4006400145000,"Bixby city, Wagoner County part, OK",0,T,6050,40064,ENU4006410010,LAUST400640000000003
I,PT4009050143000,"Broken Arrow city, Tulsa County part, OK",0,T,6051,40090,ENU4009010010,LAUST400900000000003
I,PT4009050145000,"Broken Arrow city, Wagoner County part, OK",0,T,6052,40090,ENU4009010010,LAUST400900000000003
I,PT4055000017000,"Oklahoma City city, Canadian County part, OK",0,T,6053,40550,ENU4055010010,LAUST405500000000003
I,PT4055000027000,"Oklahoma City city, Cleveland County part, OK",0,T,6054,40550,ENU4055010010,LAUST405500000000003
I,PT4055000109000,"Oklahoma City city, Oklahoma County part, OK",0,T,6055,40550,ENU4055010010,LAUST405500000000003
I,PT4055000125000,"Oklahoma City city, Pottawatomie County part, OK",0,T,6056,40550,ENU4055010010,LAUST405500000000003
I,PT4056650131000,"Owasso city, Rogers County part, OK",0,T,6057,40566,ENU4056610010,LAUST405660000000003
I,PT4056650143000,"Owasso city, Tulsa County part, OK",0,T,6058,40566,ENU4056610010,LAUST405660000000003
I,PT4075000113000,"Tulsa city, Osage County part, OK",0,T,6059,40750,ENU4075010010,LAUST407500000000003
I,PT4075000143000,"Tulsa city, Tulsa County part, OK",0,T,6060,40750,ENU4075010010,LAUST407500000000003
I,PT4075000145000,"Tulsa city, Wagoner County part, OK",0,T,6061,40750,ENU4075010010,LAUST407500000000003
I,PT4101000003000,"Albany city, Benton County part, OR",0,T,6148,41010,ENU4101010010,LAUST410100000000003
I,PT4101000043000,"Albany city, Linn County part, OR",0,T,6149,41010,ENU4101010010,LAUST410100000000003
I,PT4140550005000,"Lake Oswego city, Clackamas County part, OR",0,T,6150,41405,ENU4140510010,LAUST414050000000003
I,PT4140550051000,"Lake Oswego city, Multnomah County part, OR",0,T,6151,41405,ENU4140510010,LAUST414050000000003
I,PT4159000005000,"Portland city, Clackamas County part, OR",0,T,6152,41590,ENU4159010010,LAUST415900000000003
I,PT4159000051000,"Portland city, Multnomah County part, OR",0,T,6153,41590,ENU4159010010,LAUST415900000000003
I,PT4159000067000,"Portland city, Washington County part, OR",0,T,6154,41590,ENU4159010010,LAUST415900000000003
I,PT4164900047000,"Salem city, Marion County part, OR",0,T,6155,41649,ENU4164910010,LAUST416490000000003
I,PT4164900053000,"Salem city, Polk County part, OR",0,T,6156,41649,ENU4164910010,LAUST416490000000003
I,PT4174950005000,"Tualatin city, Clackamas County part, OR",0,T,6157,41749,ENU4174910010,LAUST417490000000003
I,PT4174950067000,"Tualatin city, Washington County part, OR",0,T,6158,41749,ENU4174910010,LAUST417490000000003
I,PT4182800005000,"Wilsonville city, Clackamas County part, OR",0,T,6159,41828,ENU4182810010,LAUST418280000000003
I,PT4182800067000,"Wilsonville city, Washington County part, OR",0,T,6160,41828,ENU4182810010,LAUST418280000000003
I,PT4206088077000,"Bethlehem city, Lehigh County part, PA",0,T,6349,42060,ENU4206010010,LAUST420600000000003
I,PT4206088095000,"Bethlehem city, Northampton County part, PA",0,T,6350,42060,ENU4206010010,LAUST420600000000003
I,PT4513330015000,"Charleston city, Berkeley County part, SC",0,T,6490,45133,ENU4513310010,LAUST451330000000003
I,PT4513330019000,"Charleston city, Charleston County part, SC",0,T,6491,45133,ENU4513310010,LAUST451330000000003
I,PT4516000063000,"Columbia city, Lexington County part, SC",0,T,6492,45160,ENU4516010010,LAUST451600000000003
I,PT4516000079000,"Columbia city, Richland County part, SC",0,T,6493,45160,ENU4516010010,LAUST451600000000003
I,PT4530985045000,"Greer city, Greenville County part, SC",0,T,6494,45309,ENU4530910010,LAUST453090000000003
